symbol,div_type,atr,rr,trades,wr,total_r,avg_r
AKTUSDT,REG_BEAR,2.0,6.0,11,36.4,16.48,1.498
COREUSDT,HID_BEAR,1.0,5.0,23,21.7,5.06,0.22
AKTUSDT,REG_BEAR,2.0,7.0,11,36.4,20.48,1.861
CETUSUSDT,REG_BEAR,2.0,3.0,18,44.4,13.21,0.734
AKTUSDT,REG_BEAR,2.0,8.0,11,36.4,24.48,2.225
COREUSDT,HID_BEAR,1.0,6.0,23,21.7,10.06,0.437
VANRYUSDT,HID_BULL,1.0,5.0,10,20.0,1.15,0.115
GIGAUSDT,HID_BEAR,1.5,5.0,20,20.0,2.94,0.147
AKTUSDT,REG_BEAR,2.0,9.0,11,36.4,28.48,2.589
CETUSUSDT,REG_BEAR,2.0,4.0,18,38.9,16.21,0.901
VANRYUSDT,HID_BULL,1.0,6.0,10,20.0,3.15,0.315
COREUSDT,HID_BEAR,1.0,7.0,23,21.7,15.06,0.655
VANRYUSDT,HID_BULL,1.0,7.0,10,20.0,5.15,0.515
AKTUSDT,REG_BEAR,2.0,10.0,11,27.3,21.48,1.952
GIGAUSDT,HID_BEAR,1.5,6.0,20,20.0,6.94,0.347
VANRYUSDT,HID_BULL,1.0,8.0,10,20.0,7.15,0.715
CETUSUSDT,REG_BEAR,2.0,5.0,18,38.9,23.21,1.29
VANRYUSDT,HID_BULL,1.0,9.0,10,20.0,9.15,0.915
COREUSDT,HID_BEAR,1.0,8.0,23,21.7,20.06,0.872
GIGAUSDT,HID_BEAR,1.5,7.0,20,20.0,10.94,0.547
VANRYUSDT,HID_BULL,1.0,10.0,10,20.0,11.15,1.115
CETUSUSDT,REG_BEAR,2.0,6.0,18,38.9,30.21,1.678
COREUSDT,HID_BEAR,1.0,9.0,23,21.7,25.06,1.09
GIGAUSDT,HID_BEAR,1.5,8.0,20,20.0,14.94,0.747
CETUSUSDT,REG_BEAR,2.0,7.0,18,38.9,37.21,2.067
VANRYUSDT,HID_BULL,1.5,5.0,10,20.0,1.43,0.143
GIGAUSDT,HID_BEAR,1.5,9.0,20,20.0,18.94,0.947
AUCTIONUSDT,HID_BEAR,1.0,1.5,15,60.0,5.77,0.385
COREUSDT,HID_BEAR,1.0,10.0,23,21.7,30.06,1.307
VANRYUSDT,HID_BULL,1.5,6.0,10,20.0,3.43,0.343
CETUSUSDT,REG_BEAR,2.0,8.0,18,38.9,44.21,2.456
VANRYUSDT,HID_BULL,1.5,7.0,10,20.0,5.43,0.543
GIGAUSDT,HID_BEAR,1.5,10.0,20,20.0,22.94,1.147
AUCTIONUSDT,HID_BEAR,1.0,2.0,15,60.0,10.27,0.685
COREUSDT,HID_BEAR,1.5,1.5,23,47.8,3.21,0.139
CETUSUSDT,REG_BEAR,2.0,9.0,18,38.9,51.21,2.845
AUCTIONUSDT,HID_BEAR,1.0,3.0,15,60.0,19.27,1.285
AKTUSDT,HID_BEAR,1.0,2.0,16,43.8,3.29,0.206
AUCTIONUSDT,HID_BEAR,1.0,4.0,15,46.7,18.27,1.218
AKTUSDT,HID_BEAR,1.0,3.0,16,43.8,10.29,0.643
CETUSUSDT,REG_BEAR,2.0,10.0,16,31.2,38.26,2.391
AUCTIONUSDT,HID_BEAR,1.0,5.0,15,40.0,19.27,1.285
VANRYUSDT,HID_BULL,2.0,4.0,10,30.0,4.57,0.457
HEMIUSDT,HID_BEAR,1.0,4.0,33,27.3,9.87,0.299
AKTUSDT,HID_BEAR,1.0,4.0,16,37.5,12.29,0.768
VANRYUSDT,HID_BULL,2.0,5.0,10,30.0,7.57,0.757
AUCTIONUSDT,HID_BEAR,1.0,6.0,15,40.0,25.27,1.685
AKTUSDT,HID_BEAR,1.0,5.0,16,37.5,18.29,1.143
GIGAUSDT,HID_BEAR,2.0,4.0,20,25.0,4.2,0.21
AUCTIONUSDT,HID_BEAR,1.0,7.0,15,40.0,31.27,2.085
HEMIUSDT,HID_BEAR,1.0,5.0,33,27.3,18.87,0.572
AKTUSDT,HID_BEAR,1.0,6.0,16,37.5,24.29,1.518
GIGAUSDT,HID_BEAR,2.0,5.0,20,20.0,3.2,0.16
AUCTIONUSDT,HID_BEAR,1.0,8.0,15,40.0,37.27,2.485
COREUSDT,HID_BEAR,1.5,5.0,23,21.7,5.71,0.248
AKTUSDT,HID_BEAR,1.0,7.0,16,37.5,30.29,1.893
AUCTIONUSDT,HID_BEAR,1.0,9.0,15,40.0,43.27,2.885
GIGAUSDT,HID_BEAR,2.0,6.0,20,20.0,7.2,0.36
COREUSDT,HID_BEAR,1.5,6.0,23,21.7,10.71,0.466
HEMIUSDT,HID_BEAR,1.0,6.0,33,27.3,27.87,0.845
AKTUSDT,HID_BEAR,1.0,8.0,16,37.5,36.29,2.268
AUCTIONUSDT,HID_BEAR,1.0,10.0,15,33.3,38.27,2.552
GIGAUSDT,HID_BEAR,2.0,7.0,20,20.0,11.2,0.56
AKTUSDT,HID_BEAR,1.0,9.0,16,37.5,42.29,2.643
COREUSDT,HID_BEAR,1.5,7.0,23,21.7,15.71,0.683
AUCTIONUSDT,HID_BEAR,1.5,1.5,15,80.0,13.85,0.923
HEMIUSDT,HID_BEAR,1.0,7.0,33,27.3,36.87,1.117
AKTUSDT,HID_BEAR,1.0,10.0,16,37.5,48.29,3.018
GIGAUSDT,HID_BEAR,2.0,8.0,20,20.0,15.2,0.76
COREUSDT,HID_BEAR,1.5,8.0,23,21.7,20.71,0.9
AUCTIONUSDT,HID_BEAR,1.5,2.0,15,80.0,19.85,1.323
AKTUSDT,HID_BEAR,1.5,1.5,16,50.0,2.86,0.179
GIGAUSDT,HID_BEAR,2.0,9.0,20,20.0,19.2,0.96
AUCTIONUSDT,HID_BEAR,1.5,3.0,15,73.3,27.85,1.857
AKTUSDT,HID_BEAR,1.5,2.0,16,50.0,6.86,0.429
1000PEPEUSDT,HID_BEAR,1.0,1.5,16,50.0,2.27,0.142
COREUSDT,HID_BEAR,1.5,9.0,23,21.7,25.71,1.118
HEMIUSDT,HID_BEAR,1.0,8.0,33,24.2,36.87,1.117
AUCTIONUSDT,HID_BEAR,1.5,4.0,15,66.7,33.85,2.257
CETUSUSDT,HID_BEAR,1.0,1.5,21,57.1,7.26,0.345
GIGAUSDT,HID_BEAR,2.0,10.0,20,20.0,23.2,1.16
AKTUSDT,HID_BEAR,1.5,3.0,16,43.8,10.86,0.679
1000PEPEUSDT,HID_BEAR,1.0,2.0,16,43.8,3.27,0.204
AUCTIONUSDT,HID_BEAR,1.5,5.0,15,53.3,31.85,2.123
COREUSDT,HID_BEAR,1.5,10.0,23,21.7,30.71,1.335
AKTUSDT,HID_BEAR,1.5,4.0,16,37.5,12.86,0.804
CETUSUSDT,HID_BEAR,1.0,2.0,21,47.6,7.26,0.345
HEMIUSDT,HID_BEAR,1.0,9.0,33,21.2,34.87,1.057
AUCTIONUSDT,HID_BEAR,1.5,6.0,15,53.3,39.85,2.657
1000PEPEUSDT,HID_BEAR,1.0,4.0,16,31.2,7.27,0.454
AKTUSDT,HID_BEAR,1.5,5.0,16,37.5,18.86,1.179
COREUSDT,HID_BEAR,2.0,1.5,23,47.8,3.53,0.154
AUCTIONUSDT,HID_BEAR,1.5,7.0,15,46.7,39.85,2.657
1000PEPEUSDT,HID_BEAR,1.0,5.0,16,31.2,12.27,0.767
AKTUSDT,HID_BEAR,1.5,6.0,16,37.5,24.86,1.554
AUCTIONUSDT,HID_BEAR,1.5,8.0,15,33.3,28.85,1.923
HEMIUSDT,HID_BEAR,1.0,10.0,33,21.2,41.87,1.269
1000PEPEUSDT,HID_BEAR,1.0,6.0,16,31.2,17.27,1.079
AKTUSDT,HID_BEAR,1.5,7.0,16,37.5,30.86,1.929
CETUSUSDT,HID_BEAR,1.0,4.0,21,23.8,2.26,0.107
AUCTIONUSDT,HID_BEAR,1.5,9.0,15,33.3,33.85,2.257
1000PEPEUSDT,HID_BEAR,1.0,7.0,16,31.2,22.27,1.392
AKTUSDT,HID_BEAR,1.5,8.0,16,31.2,27.86,1.741
CETUSUSDT,HID_BEAR,1.0,5.0,21,23.8,7.26,0.345
AUCTIONUSDT,HID_BEAR,1.5,10.0,15,33.3,38.85,2.59
1000PEPEUSDT,HID_BEAR,1.0,8.0,16,31.2,27.27,1.704
AKTUSDT,HID_BEAR,1.5,9.0,16,31.2,32.86,2.054
AUCTIONUSDT,HID_BEAR,2.0,1.5,15,80.0,14.14,0.942
COREUSDT,HID_BEAR,2.0,4.0,23,34.8,16.03,0.697
1000PEPEUSDT,HID_BEAR,1.0,9.0,16,31.2,32.27,2.017
CETUSUSDT,HID_BEAR,1.0,6.0,21,23.8,12.26,0.584
AKTUSDT,HID_BEAR,1.5,10.0,16,31.2,37.86,2.366
AUCTIONUSDT,HID_BEAR,2.0,2.0,15,73.3,17.14,1.142
1000PEPEUSDT,HID_BEAR,1.0,10.0,16,31.2,37.27,2.329
COREUSDT,HID_BEAR,2.0,5.0,23,30.4,18.03,0.784
AKTUSDT,HID_BEAR,2.0,1.5,16,56.2,5.64,0.353
HEMIUSDT,HID_BEAR,1.5,2.0,32,43.8,8.63,0.27
CETUSUSDT,HID_BEAR,1.0,7.0,21,23.8,17.26,0.822
AUCTIONUSDT,HID_BEAR,2.0,3.0,15,66.7,24.14,1.609
AKTUSDT,HID_BEAR,2.0,2.0,16,50.0,7.14,0.447
AUCTIONUSDT,HID_BEAR,2.0,4.0,15,53.3,24.14,1.609
COREUSDT,HID_BEAR,2.0,6.0,23,30.4,25.03,1.088
HEMIUSDT,HID_BEAR,1.5,3.0,32,40.6,18.63,0.582
AUCTIONUSDT,HID_BEAR,2.0,5.0,15,46.7,26.14,1.742
1000PEPEUSDT,HID_BEAR,1.5,4.0,16,31.2,7.84,0.49
COREUSDT,HID_BEAR,2.0,7.0,23,30.4,32.03,1.393
AKTUSDT,HID_BEAR,2.0,4.0,16,37.5,13.14,0.822
AUCTIONUSDT,HID_BEAR,2.0,6.0,15,33.3,19.14,1.276
1000PEPEUSDT,HID_BEAR,1.5,5.0,16,31.2,12.84,0.803
AKTUSDT,HID_BEAR,2.0,5.0,16,37.5,19.14,1.197
COREUSDT,HID_BEAR,2.0,8.0,23,30.4,39.03,1.697
1000PEPEUSDT,HID_BEAR,1.5,6.0,16,31.2,17.84,1.115
HEMIUSDT,HID_BEAR,1.5,4.0,32,40.6,31.63,0.989
AUCTIONUSDT,HID_BEAR,2.0,7.0,15,33.3,24.14,1.609
AKTUSDT,HID_BEAR,2.0,6.0,16,31.2,18.14,1.134
1000PEPEUSDT,HID_BEAR,1.5,7.0,16,31.2,22.84,1.428
COREUSDT,HID_BEAR,2.0,9.0,23,30.4,46.03,2.001
AUCTIONUSDT,HID_BEAR,2.0,8.0,15,33.3,29.14,1.942
AKTUSDT,HID_BEAR,2.0,7.0,16,31.2,23.14,1.447
1000PEPEUSDT,HID_BEAR,1.5,8.0,16,31.2,27.84,1.74
HEMIUSDT,HID_BEAR,1.5,5.0,32,40.6,44.63,1.395
AUCTIONUSDT,HID_BEAR,2.0,9.0,15,33.3,34.14,2.276
AKTUSDT,HID_BEAR,2.0,8.0,16,31.2,28.14,1.759
COREUSDT,HID_BEAR,2.0,10.0,23,30.4,53.03,2.306
1000PEPEUSDT,HID_BEAR,1.5,9.0,16,31.2,32.84,2.053
HBARUSDT,HID_BEAR,1.5,4.0,26,34.6,17.1,0.658
AUCTIONUSDT,HID_BEAR,2.0,10.0,15,26.7,28.14,1.876
AKTUSDT,HID_BEAR,2.0,9.0,16,31.2,33.14,2.072
1000PEPEUSDT,HID_BEAR,1.5,10.0,16,31.2,37.84,2.365
HEMIUSDT,HID_BEAR,1.5,6.0,32,34.4,43.63,1.364
AKTUSDT,HID_BEAR,2.0,10.0,16,25.0,27.14,1.697
HBARUSDT,HID_BEAR,1.5,5.0,26,30.8,20.1,0.773
1000PEPEUSDT,HID_BEAR,2.0,2.0,16,43.8,4.13,0.258
CETUSUSDT,HID_BEAR,1.5,4.0,21,28.6,7.84,0.373
HEMIUSDT,HID_BEAR,1.5,7.0,32,34.4,54.63,1.707
HBARUSDT,HID_BEAR,1.5,6.0,26,26.9,21.1,0.812
1000PEPEUSDT,HID_BEAR,2.0,4.0,16,37.5,13.13,0.821
CETUSUSDT,HID_BEAR,1.5,5.0,21,23.8,7.84,0.373
1000PEPEUSDT,HID_BEAR,2.0,5.0,16,37.5,19.13,1.196
HBARUSDT,HID_BEAR,1.5,7.0,26,26.9,28.1,1.081
HEMIUSDT,HID_BEAR,1.5,8.0,32,31.2,56.63,1.77
CETUSUSDT,HID_BEAR,1.5,6.0,21,23.8,12.84,0.611
1000PEPEUSDT,HID_BEAR,2.0,6.0,16,37.5,25.13,1.571
1000PEPEUSDT,HID_BEAR,2.0,7.0,16,37.5,31.13,1.946
CETUSUSDT,HID_BEAR,1.5,7.0,21,23.8,17.84,0.849
HBARUSDT,HID_BEAR,1.5,8.0,26,26.9,35.1,1.35
HEMIUSDT,HID_BEAR,1.5,9.0,32,31.2,66.63,2.082
1000PEPEUSDT,HID_BEAR,2.0,8.0,16,31.2,28.13,1.758
CETUSUSDT,HID_BEAR,1.5,8.0,21,23.8,22.84,1.087
VANRYUSDT,HID_BEAR,2.0,4.0,20,25.0,4.12,0.206
HBARUSDT,HID_BEAR,1.5,9.0,26,26.9,42.1,1.619
1000PEPEUSDT,HID_BEAR,2.0,9.0,16,31.2,33.13,2.071
VANRYUSDT,HID_BEAR,2.0,5.0,20,25.0,9.12,0.456
CETUSUSDT,HID_BEAR,1.5,9.0,21,23.8,27.84,1.326
1000PEPEUSDT,HID_BEAR,2.0,10.0,16,31.2,38.13,2.383
HEMIUSDT,HID_BEAR,1.5,10.0,32,31.2,76.63,2.395
VANRYUSDT,HID_BEAR,2.0,6.0,20,25.0,14.12,0.706
HBARUSDT,HID_BEAR,1.5,10.0,26,23.1,38.1,1.466
HEMIUSDT,HID_BEAR,2.0,1.5,32,53.1,9.47,0.296
VANRYUSDT,HID_BEAR,2.0,7.0,20,20.0,11.12,0.556
VANRYUSDT,HID_BEAR,2.0,8.0,20,20.0,15.12,0.756
HEMIUSDT,HID_BEAR,2.0,2.0,32,50.0,14.97,0.468
HBARUSDT,HID_BEAR,2.0,2.0,26,42.3,5.58,0.215
VANRYUSDT,HID_BEAR,2.0,9.0,20,20.0,19.12,0.956
HBARUSDT,HID_BEAR,2.0,3.0,26,42.3,16.58,0.638
VANRYUSDT,HID_BEAR,2.0,10.0,20,20.0,23.12,1.156
HEMIUSDT,HID_BEAR,2.0,3.0,32,46.9,26.97,0.843
CETUSUSDT,HID_BEAR,2.0,4.0,21,38.1,18.13,0.863
HBARUSDT,HID_BEAR,2.0,4.0,26,34.6,17.58,0.676
CETUSUSDT,HID_BEAR,2.0,5.0,21,33.3,20.13,0.958
HEMIUSDT,HID_BEAR,2.0,4.0,32,43.8,36.97,1.155
HBARUSDT,HID_BEAR,2.0,5.0,26,34.6,26.58,1.022
CETUSUSDT,HID_BEAR,2.0,6.0,21,33.3,27.13,1.292
HEMIUSDT,HID_BEAR,2.0,5.0,32,40.6,44.97,1.405
CETUSUSDT,HID_BEAR,2.0,7.0,21,28.6,26.13,1.244
HBARUSDT,HID_BEAR,2.0,6.0,26,34.6,35.58,1.368
CETUSUSDT,HID_BEAR,2.0,8.0,20,20.0,15.15,0.758
HBARUSDT,HID_BEAR,2.0,7.0,26,30.8,36.58,1.407
HEMIUSDT,HID_BEAR,2.0,6.0,32,34.4,43.97,1.374
HBARUSDT,HID_BEAR,2.0,8.0,25,24.0,27.61,1.104
HEMIUSDT,HID_BEAR,2.0,7.0,32,34.4,54.97,1.718
HBARUSDT,HID_BEAR,2.0,9.0,25,20.0,23.61,0.944
HEMIUSDT,HID_BEAR,2.0,8.0,32,31.2,56.97,1.78
PYTHUSDT,REG_BEAR,1.0,1.5,10,50.0,1.54,0.154
PYTHUSDT,REG_BEAR,1.0,2.0,10,50.0,4.04,0.404
HEMIUSDT,HID_BEAR,2.0,9.0,32,31.2,66.97,2.093
PYTHUSDT,REG_BEAR,1.0,3.0,10,50.0,9.04,0.904
PYTHUSDT,REG_BEAR,1.0,4.0,10,40.0,9.04,0.904
PYTHUSDT,REG_BEAR,1.0,5.0,10,40.0,13.04,1.304
HEMIUSDT,HID_BEAR,2.0,10.0,32,28.1,65.97,2.062
PYTHUSDT,REG_BEAR,1.0,6.0,10,40.0,17.04,1.704
PYTHUSDT,REG_BEAR,1.0,7.0,10,40.0,21.04,2.104
PYTHUSDT,REG_BEAR,1.0,8.0,10,40.0,25.04,2.504
PYTHUSDT,REG_BEAR,1.0,9.0,10,30.0,19.04,1.904
PYTHUSDT,REG_BEAR,1.0,10.0,10,30.0,22.04,2.204
PYTHUSDT,REG_BEAR,1.5,1.5,10,60.0,4.36,0.436
PYTHUSDT,REG_BEAR,1.5,2.0,10,60.0,7.36,0.736
PYTHUSDT,REG_BEAR,1.5,3.0,10,40.0,5.36,0.536
PYTHUSDT,REG_BEAR,1.5,4.0,10,40.0,9.36,0.936
PYTHUSDT,REG_BEAR,1.5,5.0,10,40.0,13.36,1.336
PYTHUSDT,REG_BEAR,1.5,6.0,10,30.0,10.36,1.036
PYTHUSDT,REG_BEAR,1.5,7.0,10,30.0,13.36,1.336
PYTHUSDT,REG_BEAR,1.5,8.0,10,30.0,16.36,1.636
PYTHUSDT,REG_BEAR,1.5,9.0,10,30.0,19.36,1.936
PYTHUSDT,REG_BEAR,1.5,10.0,10,30.0,22.36,2.236
PYTHUSDT,REG_BEAR,2.0,1.5,10,60.0,4.52,0.452
PYTHUSDT,REG_BEAR,2.0,2.0,10,40.0,1.52,0.152
PYTHUSDT,REG_BEAR,2.0,3.0,10,40.0,5.52,0.552
PYTHUSDT,REG_BEAR,2.0,4.0,10,40.0,9.52,0.952
PYTHUSDT,REG_BEAR,2.0,5.0,10,30.0,7.52,0.752
PYTHUSDT,REG_BEAR,2.0,6.0,10,30.0,10.52,1.052
PYTHUSDT,REG_BEAR,2.0,7.0,10,30.0,13.52,1.352
PYTHUSDT,HID_BEAR,1.0,1.5,22,50.0,3.72,0.169
PYTHUSDT,HID_BEAR,1.0,4.0,22,31.8,11.22,0.51
PYTHUSDT,HID_BEAR,1.0,5.0,22,31.8,18.22,0.828
PYTHUSDT,HID_BEAR,1.0,6.0,22,27.3,18.22,0.828
ENJUSDT,REG_BEAR,1.0,1.5,15,66.7,8.47,0.565
ENJUSDT,REG_BEAR,1.0,2.0,15,53.3,7.47,0.498
PYTHUSDT,HID_BEAR,1.0,7.0,22,27.3,24.22,1.101
ENJUSDT,REG_BEAR,1.0,3.0,15,46.7,11.47,0.765
PYTHUSDT,HID_BEAR,1.0,8.0,22,27.3,30.22,1.374
ENJUSDT,REG_BEAR,1.0,4.0,15,33.3,8.47,0.565
ENJUSDT,REG_BEAR,1.0,5.0,15,33.3,13.47,0.898
PYTHUSDT,HID_BEAR,1.0,9.0,22,27.3,36.22,1.646
ENJUSDT,REG_BEAR,1.0,6.0,15,33.3,18.47,1.231
PYTHUSDT,HID_BEAR,1.0,10.0,22,27.3,42.22,1.919
ENJUSDT,REG_BEAR,1.0,7.0,15,33.3,23.47,1.565
ENJUSDT,REG_BEAR,1.0,8.0,15,33.3,28.47,1.898
ENJUSDT,REG_BEAR,1.0,9.0,15,33.3,33.47,2.231
PYTHUSDT,HID_BEAR,1.5,2.0,22,40.9,3.81,0.173
ENJUSDT,REG_BEAR,1.0,10.0,15,33.3,38.47,2.565
PYTHUSDT,HID_BEAR,1.5,3.0,22,40.9,12.81,0.582
ENJUSDT,REG_BEAR,1.5,1.5,15,73.3,11.48,0.765
ENJUSDT,REG_BEAR,1.5,2.0,15,66.7,13.98,0.932
PYTHUSDT,HID_BEAR,1.5,4.0,22,36.4,16.81,0.764
ENJUSDT,REG_BEAR,1.5,3.0,15,46.7,11.98,0.799
PYTHUSDT,HID_BEAR,1.5,5.0,22,36.4,24.81,1.128
ENJUSDT,REG_BEAR,1.5,4.0,15,46.7,18.98,1.265
PYTHUSDT,HID_BEAR,1.5,6.0,22,36.4,32.81,1.491
ENJUSDT,REG_BEAR,1.5,5.0,15,46.7,25.98,1.732
ENJUSDT,REG_BEAR,1.5,6.0,15,46.7,32.98,2.199
PYTHUSDT,HID_BEAR,1.5,7.0,22,36.4,40.81,1.855
PHAUSDT,REG_BEAR,1.0,5.0,13,23.1,4.03,0.31
ENJUSDT,REG_BEAR,1.5,7.0,15,46.7,39.98,2.665
PYTHUSDT,HID_BEAR,1.5,8.0,22,36.4,48.81,2.219
PHAUSDT,REG_BEAR,1.0,6.0,13,23.1,7.03,0.541
ENJUSDT,REG_BEAR,1.5,8.0,15,40.0,37.98,2.532
PHAUSDT,REG_BEAR,1.0,7.0,13,23.1,10.03,0.771
PYTHUSDT,HID_BEAR,1.5,9.0,22,36.4,56.81,2.582
ENJUSDT,REG_BEAR,1.5,9.0,15,40.0,43.98,2.932
ENJUSDT,REG_BEAR,1.5,10.0,15,40.0,49.98,3.332
PYTHUSDT,HID_BEAR,1.5,10.0,22,36.4,64.81,2.946
ENJUSDT,REG_BEAR,2.0,1.5,15,66.7,9.23,0.616
PYTHUSDT,HID_BEAR,2.0,1.5,22,63.6,12.11,0.55
ENJUSDT,REG_BEAR,2.0,2.0,15,53.3,8.23,0.549
ENJUSDT,REG_BEAR,2.0,3.0,15,53.3,16.23,1.082
PHAUSDT,REG_BEAR,1.5,4.0,13,23.1,1.35,0.104
PYTHUSDT,HID_BEAR,2.0,2.0,22,63.6,19.11,0.869
TRXUSDT,REG_BULL,1.5,6.0,15,20.0,2.07,0.138
ENJUSDT,REG_BEAR,2.0,4.0,15,53.3,24.23,1.616
PYTHUSDT,HID_BEAR,2.0,3.0,22,54.5,25.11,1.141
ENJUSDT,REG_BEAR,2.0,5.0,15,53.3,32.23,2.149
PYTHUSDT,HID_BEAR,2.0,4.0,22,54.5,37.11,1.687
ENJUSDT,REG_BEAR,2.0,6.0,15,46.7,33.23,2.216
CLOUSDT,HID_BULL,1.0,1.5,10,80.0,9.52,0.952
ENJUSDT,REG_BEAR,2.0,7.0,15,46.7,40.23,2.682
CLOUSDT,HID_BULL,1.0,2.0,10,60.0,7.52,0.752
PYTHUSDT,HID_BEAR,2.0,5.0,22,50.0,43.11,1.96
CLOUSDT,HID_BULL,1.0,3.0,10,50.0,9.52,0.952
ENJUSDT,REG_BEAR,2.0,8.0,15,46.7,47.23,3.149
CLOUSDT,HID_BULL,1.0,4.0,10,50.0,14.52,1.452
CLOUSDT,HID_BULL,1.0,5.0,10,50.0,19.52,1.952
PYTHUSDT,HID_BEAR,2.0,6.0,22,50.0,54.11,2.46
ENJUSDT,REG_BEAR,2.0,9.0,15,40.0,44.23,2.949
CLOUSDT,HID_BULL,1.0,6.0,10,50.0,24.52,2.452
CLOUSDT,HID_BULL,1.0,7.0,10,50.0,29.52,2.952
ENJUSDT,REG_BEAR,2.0,10.0,15,40.0,50.23,3.349
CLOUSDT,HID_BULL,1.0,8.0,10,50.0,34.52,3.452
PYTHUSDT,HID_BEAR,2.0,7.0,22,50.0,65.11,2.96
COOKUSDT,REG_BEAR,1.0,2.0,12,41.7,1.7,0.142
PHAUSDT,REG_BEAR,2.0,4.0,13,23.1,1.51,0.116
CLOUSDT,HID_BULL,1.0,9.0,10,50.0,39.52,3.952
CLOUSDT,HID_BULL,1.0,10.0,10,50.0,44.52,4.452
PHAUSDT,REG_BEAR,2.0,5.0,13,23.1,4.51,0.347
CLOUSDT,HID_BULL,1.5,1.5,10,60.0,4.68,0.468
PYTHUSDT,HID_BEAR,2.0,8.0,22,50.0,76.11,3.46
COOKUSDT,REG_BEAR,1.0,4.0,12,25.0,1.7,0.142
PHAUSDT,REG_BEAR,2.0,6.0,13,23.1,7.51,0.578
CLOUSDT,HID_BULL,1.5,2.0,10,60.0,7.68,0.768
CLOUSDT,HID_BULL,1.5,3.0,10,60.0,13.68,1.368
COOKUSDT,REG_BEAR,1.0,5.0,12,25.0,4.7,0.392
REZUSDT,REG_BEAR,2.0,4.0,15,26.7,4.41,0.294
PHAUSDT,REG_BEAR,2.0,7.0,13,23.1,10.51,0.809
PYTHUSDT,HID_BEAR,2.0,9.0,22,50.0,87.11,3.96
CLOUSDT,HID_BULL,1.5,4.0,10,60.0,19.68,1.968
COOKUSDT,REG_BEAR,1.0,6.0,12,25.0,7.7,0.642
REZUSDT,REG_BEAR,2.0,5.0,15,26.7,8.41,0.561
CLOUSDT,HID_BULL,1.5,5.0,10,60.0,25.68,2.568
CLOUSDT,HID_BULL,1.5,6.0,10,60.0,31.68,3.168
REZUSDT,REG_BEAR,2.0,6.0,15,26.7,12.41,0.827
PYTHUSDT,HID_BEAR,2.0,10.0,20,45.0,78.16,3.908
CLOUSDT,HID_BULL,1.5,7.0,10,60.0,37.68,3.768
CLOUSDT,HID_BULL,1.5,8.0,10,60.0,43.68,4.368
REZUSDT,REG_BEAR,2.0,7.0,15,26.7,16.41,1.094
TAIKOUSDT,HID_BEAR,1.0,4.0,11,27.3,2.79,0.254
CLOUSDT,HID_BULL,1.5,9.0,10,50.0,39.68,3.968
CLOUSDT,HID_BULL,1.5,10.0,10,50.0,44.68,4.468
TAIKOUSDT,HID_BEAR,1.0,5.0,11,27.3,5.79,0.526
CLOUSDT,HID_BULL,2.0,1.5,10,80.0,9.76,0.976
CLOUSDT,HID_BULL,2.0,2.0,10,80.0,13.76,1.376
TAIKOUSDT,HID_BEAR,1.0,6.0,11,27.3,8.79,0.799
COOKUSDT,REG_BEAR,1.5,2.0,12,41.7,2.14,0.178
CLOUSDT,HID_BULL,2.0,3.0,10,70.0,17.76,1.776
TAIKOUSDT,HID_BEAR,1.0,7.0,11,27.3,11.79,1.072
CLOUSDT,HID_BULL,2.0,4.0,10,70.0,24.76,2.476
CLOUSDT,HID_BULL,2.0,5.0,10,70.0,31.76,3.176
TAIKOUSDT,HID_BEAR,1.0,8.0,11,27.3,14.79,1.345
COOKUSDT,REG_BEAR,1.5,4.0,12,33.3,7.14,0.595
CLOUSDT,HID_BULL,2.0,6.0,10,70.0,38.76,3.876
TAIKOUSDT,HID_BEAR,1.0,9.0,11,27.3,17.79,1.617
COOKUSDT,REG_BEAR,1.5,5.0,12,25.0,5.14,0.428
CLOUSDT,HID_BULL,2.0,7.0,10,60.0,37.76,3.776
TAIKOUSDT,HID_BEAR,1.0,10.0,11,27.3,20.79,1.89
CLOUSDT,HID_BULL,2.0,8.0,10,50.0,34.76,3.476
COOKUSDT,REG_BEAR,1.5,6.0,12,25.0,8.14,0.678
LDOUSDT,REG_BEAR,1.0,1.5,11,54.5,2.89,0.262
CLOUSDT,HID_BULL,2.0,9.0,10,50.0,39.76,3.976
LDOUSDT,REG_BEAR,1.0,2.0,11,45.5,2.89,0.262
CLOUSDT,HID_BULL,2.0,10.0,10,40.0,33.76,3.376
LDOUSDT,REG_BEAR,1.0,3.0,11,45.5,7.89,0.717
TAIKOUSDT,HID_BEAR,1.5,4.0,11,36.4,8.19,0.745
LDOUSDT,REG_BEAR,1.0,4.0,11,45.5,12.89,1.172
CLOUSDT,HID_BEAR,1.0,1.5,11,90.9,13.52,1.229
LDOUSDT,REG_BEAR,1.0,5.0,11,45.5,17.89,1.626
TAIKOUSDT,HID_BEAR,1.5,5.0,11,36.4,12.19,1.109
CLOUSDT,HID_BEAR,1.0,2.0,11,45.5,3.52,0.32
LDOUSDT,REG_BEAR,1.0,6.0,11,45.5,22.89,2.081
TAIKOUSDT,HID_BEAR,1.5,6.0,11,27.3,9.19,0.836
CLOUSDT,HID_BEAR,1.0,3.0,11,45.5,8.52,0.775
LDOUSDT,REG_BEAR,1.0,7.0,11,45.5,27.89,2.535
TAIKOUSDT,HID_BEAR,1.5,7.0,11,27.3,12.19,1.109
